"id","dob","sex"
"25428","19970906","M"
"25429","19970831","M"
"25430","19970901","M"
"25431","19970826","M"
"25432","19970829","W"
"25433","19970902","W"
"25434","19970906","M"
"25435","19970905","W"
"25436","19970830","M"
"25437","19970830","W"
"25438","19970901","M"
"25439","19970902","M"
"25440","19970830","W"
"25441","19970902","W"
"25442","19970905","M"
"25443","19970902","M"
"25444","19970908","M"
"25445","19970908","M"
"25446","19970830","M"
"25447","19970902","W"
"25448","19970829","W"
"25449","19970903","W"
"25450","19970829","W"
"25451","19970906","M"
"25452","19970903","W"
"25453","19970907","M"
"25454","19970902","W"
"25455","19970831","M"
"25456","19970829","W"
"25457","19970828","M"
"25458","19970901","W"
"25459","19970828","W"
"25460","19970829","M"
"25461","19970906","M"
"25462","19970828","W"
"25463","19970903","W"
"25464","19970831","M"
"25465","19970828","W"
"25466","19970903","M"
"25467","19970903","M"
"25468","19970906","M"
"25469","19970831","M"
"25470","19970906","M"
"25471","19970831","M"
"25472","19970907","M"
"25473","19970903","M"
"25474","19970831","W"
"25475","19970904","W"
"25476","19970907","W"
"25477","19970909","M"
"25478","19970830","M"
"25479","19970909","M"
"25480","19970831","M"
"25481","19970904","M"
"25482","19970906","M"
"25483","19970910","M"
"25484","19970830","W"
"25485","19970903","W"
"25486","19970907","M"
"25487","19970903","M"
"25488","19970830","M"
"25489","19970907","M"
"25490","19970831","W"
"25491","19970907","M"
"25492","19970831","W"
"25493","19970909","W"
"25494","19970901","M"
"25495","19970907","M"
"25496","19970910","M"
"25497","19970908","W"
"25498","19970907","W"
"25499","19970908","M"
"25500","19970906","M"
"25501","19970903","W"
"25502","19970904","W"
"25503","19970907","M"
"25504","19970830","M"
"25505","19970911","M"
"25506","19970903","M"
"25507","19970910","M"
"25508","19970905","M"
"25509","19970910","M"
"25510","19970909","W"
"25511","19970909","W"
"25512","19970910","M"
"25513","19970911","M"
"25514","19970830","M"
"25515","19970909","W"
"25516","19970905","W"
"25517","19970903","W"
"25518","19970911","M"
"25519","19970908","W"
"25520","19970902","M"
"25521","19970909","M"
"25522","19970911","W"
"25523","19970910","M"
"25524","19970906","W"
"25525","19970912","W"
"25526","19970904","W"
"25527","19970910","M"
"25528","19970902","W"
"25529","19970907","W"
"25530","19970831","W"
"25531","19970911","W"
"25532","19970831","W"
"25533","19970905","W"
"25534","19970903","W"
"25535","19970904","M"
"25536","19970912","M"
"25537","19970907","W"
"25538","19970909","M"
"25539","19970908","M"
"25540","19970907","W"
"25541","19970911","M"
"25542","19970913","W"
"25543","19970913","M"
"25544","19970908","M"
"25545","19970903","W"
"25546","19970911","M"
"25547","19970901","W"
"25548","19970901","M"
"25549","19970905","M"
"25550","19970902","W"
"25551","19970901","M"
"25552","19970907","W"
"25553","19970913","M"
"25554","19970911","M"
"25555","19970908","M"
"25556","19970908","W"
"25557","19970905","M"
"25558","19970904","M"
"25559","19970902","M"
"25560","19970912","W"
"25561","19970910","M"
"25562","19970912","W"
"25563","19970907","W"
"25564","19970910","W"
"25565","19970910","M"
"25566","19970908","W"
"25567","19970911","W"
"25568","19970902","M"
"25569","19970913","M"
"25570","19970905","M"
"25571","19970909","M"
"25572","19970913","M"
"25573","19970911","W"
"25574","19970905","M"
"25575","19970904","M"
"25576","19970903","M"
"25577","19970907","M"
"25578","19970906","M"
"25579","19970913","W"
"25580","19970915","M"
"25581","19970905","W"
"25582","19970912","W"
"25583","19970910","W"
"25584","19970907","W"
"25585","19970911","M"
"25586","19970914","M"
"25587","19970910","M"
"25588","19970913","W"
"25589","19970909","W"
"25590","19970911","W"
"25591","19970916","M"
"25592","19970908","M"
"25593","19970904","M"
"25594","19970913","W"
"25595","19970910","W"
"25596","19970913","W"
"25597","19970907","M"
"25598","19970907","W"
"25599","19970909","M"
"25600","19970916","M"
"25601","19970910","W"
"25602","19970905","M"
"25603","19970911","W"
"25604","19970908","W"
"25605","19970908","W"
"25606","19970905","W"
"25607","19970905","M"
"25608","19970907","W"
"25609","19970906","M"
"25610","19970908","M"
"25611","19970915","W"
"25612","19970911","W"
"25613","19970908","W"
"25614","19970917","W"
"25615","19970917","M"
"25616","19970917","M"
"25617","19970909","W"
"25618","19970908","W"
"25619","19970913","M"
"25620","19970910","M"
"25621","19970910","M"
"25622","19970913","W"
"25623","19970906","M"
"25624","19970908","M"
"25625","19970906","M"
"25626","19970916","W"
"25627","19970910","M"
"25628","19970912","M"
"25629","19970912","M"
"25630","19970914","W"
"25631","19970912","M"
"25632","19970909","M"
"25633","19970911","M"
"25634","19970911","W"
"25635","19970912","W"
"25636","19970913","M"
"25637","19970908","M"
"25638","19970909","W"
"25639","19970911","M"
"25640","19970913","M"
"25641","19970913","W"
"25642","19970919","M"
"25643","19970913","M"
"25644","19970910","W"
"25645","19970916","W"
"25646","19970915","W"
"25647","19970914","W"
"25648","19970909","W"
"25649","19970910","M"
"25650","19970915","W"
"25651","19970911","M"
"25652","19970913","W"
"25653","19970909","W"
"25654","19970912","W"
"25655","19970908","M"
"25656","19970917","W"
"25657","19970911","M"
"25658","19970915","M"
"25659","19970918","M"
"25660","19970918","M"
"25661","19970917","M"
"25662","19970918","M"
"25663","19970909","M"
"25664","19970909","M"
"25665","19970916","W"
"25666","19970914","M"
"25667","19970920","M"
"25668","19970912","M"
"25669","19970909","W"
"25670","19970921","W"
"25671","19970912","M"
"25672","19970920","M"
"25673","19970919","W"
"25674","19970909","M"
"25675","19970910","M"
"25676","19970919","M"
"25677","19970919","W"
"25678","19970921","M"
"25679","19970916","M"
"25680","19970911","M"
"25681","19970917","M"
"25682","19970921","W"
"25683","19970916","M"
"25684","19970910","M"
"25685","19970913","W"
"25686","19970914","M"
"25687","19970911","W"
"25688","19970921","W"
"25689","19970916","M"
"25690","19970920","W"
"25691","19970917","W"
"25692","19970914","W"
"25693","19970913","W"
"25694","19970916","W"
"25695","19970914","M"
"25696","19970922","M"
"25697","19970920","M"
"25698","19970910","M"
"25699","19970915","M"
"25700","19970915","M"
"25701","19970919","M"
"25702","19970919","M"
"25703","19970911","M"
"25704","19970917","W"
"25705","19970918","W"
"25706","19970921","W"
"25707","19970912","M"
"25708","19970916","M"
"25709","19970922","W"
"25710","19970915","M"
"25711","19970914","M"
"25712","19970914","W"
"25713","19970917","M"
"25714","19970913","M"
"25715","19970919","W"
"25716","19970921","W"
"25717","19970924","M"
"25718","19970921","M"
"25719","19970912","M"
"25720","19970918","M"
"25721","19970922","M"
"25722","19970923","M"
"25723","19970917","M"
"25724","19970919","W"
"25725","19970913","W"
"25726","19970917","M"
"25727","19970913","W"
"25728","19970914","M"
"25729","19970918","M"
"25730","19970918","M"
"25731","19970914","M"
"25732","19970919","M"
"25733","19970913","W"
"25734","19970914","W"
"25735","19970917","M"
"25736","19970924","M"
"25737","19970919","W"
"25738","19970921","W"
"25739","19970918","M"
"25740","19970922","M"
"25741","19970920","M"
"25742","19970923","M"
"25743","19970914","W"
"25744","19970924","M"
"25745","19970916","M"
"25746","19970919","W"
"25747","19970918","W"
"25748","19970924","W"
"25749","19970923","W"
"25750","19970924","M"
"25751","19970920","M"
"25752","19970920","M"
"25753","19970922","W"
"25754","19970921","M"
"25755","19970922","M"
"25756","19970924","M"
"25757","19970922","W"
"25758","19970915","M"
"25759","19970915","M"
"25760","19970919","W"
"25761","19970918","W"
"25762","19970924","M"
"25763","19970918","M"
"25764","19970921","W"
"25765","19970927","M"
"25766","19970916","M"
"25767","19970915","W"
"25768","19970927","W"
"25769","19970920","W"
"25770","19970917","M"
"25771","19970920","M"
"25772","19970924","W"
"25773","19970918","M"
"25774","19970916","M"
"25775","19970924","W"
"25776","19970919","M"
"25777","19970916","W"
"25778","19970920","M"
"25779","19970927","W"
"25780","19970916","M"
"25781","19970918","W"
"25782","19970925","M"
"25783","19970928","W"
"25784","19970920","W"
"25785","19970928","M"
"25786","19970923","W"
"25787","19970927","M"
"25788","19970929","W"
"25789","19970924","W"
"25790","19970920","M"
"25791","19970920","M"
"25792","19970918","M"
"25793","19970926","W"
"25794","19970924","W"
"25795","19970923","M"
"25796","19970922","W"
"25797","19970919","M"
"25798","19970929","W"
"25799","19970928","W"
"25800","19970922","W"
"25801","19970920","M"
"25802","19970926","M"
"25803","19970927","M"
"25804","19970924","W"
"25805","19970924","M"
"25806","19970924","W"
"25807","19970920","M"
"25808","19970922","M"
"25809","19970923","M"
"25810","19970926","W"
"25811","19970921","M"
"25812","19970926","M"
"25813","19970926","M"
"25814","19970927","W"
"25815","19970930","M"
"25816","19970918","W"
"25817","19970922","W"
"25818","19970928","M"
"25819","19970928","M"
"25820","19970924","M"
"25821","19970929","M"
"25822","19970930","M"
"25823","19970924","W"
"25824","19970919","M"
"25825","19970922","W"
"25826","19970925","W"
"25827","19970920","W"
"25828","19970927","M"
"25829","19970923","M"
"25830","19970930","W"
"25831","19970924","M"
"25832","19971001","M"
"25833","19970926","M"
"25834","19971001","M"
"25835","19971001","M"
"25836","19970923","W"
"25837","19970920","M"
"25838","19970921","M"
"25839","19970923","M"
"25840","19970922","M"
"25841","19970924","W"
"25842","19970920","M"
"25843","19970929","W"
"25844","19970924","W"
"25845","19971001","M"
"25846","19970926","M"
"25847","19970924","M"
"25848","19970927","W"
"25849","19970926","M"
"25850","19970926","W"
"25851","19970926","W"
"25852","19970926","M"
"25853","19970922","M"
"25854","19971001","M"
"25855","19971001","M"
"25856","19970927","M"
"25857","19970927","M"
"25858","19970923","M"
"25859","19970930","W"
"25860","19970929","W"
"25861","19970927","M"
"25862","19971001","M"
"25863","19970924","W"
"25864","19970924","M"
"25865","19970930","W"
"25866","19970928","W"
"25867","19971001","W"
"25868","19970923","M"
"25869","19970928","M"
"25870","19971001","M"
"25871","19970928","W"
"25872","19971001","M"
"25873","19970926","M"
"25874","19970930","W"
"25875","19970922","W"
"25876","19970928","M"
"25877","19970924","M"
"25878","19970925","M"
"25879","19970925","W"
"25880","19970930","M"
"25881","19970928","M"
"25882","19970924","M"
"25883","19970924","M"
"25884","19971004","M"
"25885","19970930","M"
"25886","19970929","M"
"25887","19970930","W"
"25888","19970925","W"
"25889","19970929","M"
"25890","19970923","M"
"25891","19971004","W"
"25892","19971002","W"
"25893","19971002","W"
"25894","19971004","M"
"25895","19970930","M"
"25896","19970930","W"
"25897","19970930","M"
"25898","19971004","W"
"25899","19970925","M"
"25900","19970928","M"
"25901","19970930","W"
"25902","19970924","M"
"25903","19971002","M"
"25904","19971005","W"
"25905","19971002","M"
"25906","19970930","M"
"25907","19970929","W"
"25908","19970926","M"
"25909","19971004","W"
"25910","19970925","W"
"25911","19971004","M"
"25912","19970925","W"
"25913","19970926","M"
"25914","19971002","M"
"25915","19971002","M"
"25916","19971005","M"
"25917","19971001","W"
"25918","19970928","M"
"25919","19971006","M"
"25920","19970927","W"
"25921","19971007","M"
"25922","19971002","M"
"25923","19971003","M"
"25924","19971005","M"
"25925","19971005","W"
"25926","19970925","M"
"25927","19971003","W"
"25928","19970927","W"
"25929","19970930","W"
"25930","19970927","W"
"25931","19971003","M"
"25932","19971006","W"
"25933","19970930","M"
"25934","19970925","M"
"25935","19970925","M"
"25936","19970927","W"
"25937","19970926","W"
"25938","19971007","M"
"25939","19971005","M"
"25940","19970925","M"
"25941","19970930","M"
"25942","19971006","M"
"25943","19970927","M"
"25944","19971003","W"
"25945","19971002","M"
"25946","19971004","M"
"25947","19971002","M"
"25948","19970927","M"
"25949","19970929","W"
"25950","19971005","M"
"25951","19971002","M"
"25952","19971003","W"
"25953","19970926","W"
"25954","19971007","M"
"25955","19971001","M"
"25956","19970927","W"
"25957","19971005","W"
"25958","19970927","W"
"25959","19971007","W"
"25960","19971008","W"
"25961","19971004","W"
"25962","19970927","W"
"25963","19971003","M"
"25964","19970928","M"
"25965","19971006","W"
"25966","19971009","M"
"25967","19971004","M"
"25968","19970930","M"
"25969","19971005","W"
"25970","19970928","M"
"25971","19970928","M"
"25972","19970930","W"
"25973","19970929","M"
"25974","19971001","W"
"25975","19971004","W"
"25976","19971008","W"
"25977","19971001","M"
"25978","19971004","W"
"25979","19971005","M"
"25980","19970929","M"
"25981","19971001","W"
"25982","19971005","M"
"25983","19971009","M"
"25984","19970929","M"
"25985","19971010","M"
"25986","19971009","M"
"25987","19971002","M"
"25988","19971011","W"
"25989","19971008","M"
"25990","19971004","M"
"25991","19970930","M"
"25992","19971005","W"
"25993","19970930","M"
"25994","19970930","W"
"25995","19970930","M"
"25996","19971012","W"
"25997","19971009","W"
"25998","19971012","M"
"25999","19971002","W"
"26000","19971007","W"
"26001","19971012","W"
"26002","19971005","W"
"26003","19971008","W"
"26004","19971007","M"
"26005","19971002","M"
"26006","19971010","M"
"26007","19971001","M"
"26008","19971008","W"
"26009","19971010","M"
"26010","19971013","W"
"26011","19971013","M"
"26012","19971003","W"
"26013","19971011","M"
"26014","19971003","M"
"26015","19971007","M"
"26016","19971007","W"
"26017","19971003","M"
"26018","19971008","M"
"26019","19971006","M"
"26020","19971001","M"
"26021","19971004","M"
"26022","19971008","W"
"26023","19971002","W"
"26024","19971003","M"
"26025","19971003","W"
"26026","19971004","W"
"26027","19971005","M"
"26028","19971008","M"
"26029","19971013","W"
"26030","19971010","M"
"26031","19971006","M"
"26032","19971008","W"
"26033","19971011","W"
"26034","19971010","M"
"26035","19971010","M"
"26036","19971012","W"
"26037","19971006","M"
"26038","19971014","M"
"26039","19971008","M"
"26040","19971009","W"
"26041","19971008","W"
"26042","19971006","M"
"26043","19971011","M"
"26044","19971013","M"
"26045","19971011","M"
"26046","19971003","M"
"26047","19971004","W"
"26048","19971007","W"
"26049","19971004","M"
"26050","19971015","M"
"26051","19971008","W"
"26052","19971009","W"
"26053","19971004","W"
"26054","19971012","M"
"26055","19971003","W"
"26056","19971005","M"
"26057","19971008","W"
"26058","19971007","W"
"26059","19971010","M"
"26060","19971014","W"
"26061","19971015","M"
"26062","19971016","W"
"26063","19971011","M"
"26064","19971010","W"
"26065","19971013","M"
"26066","19971013","M"
"26067","19971013","M"
"26068","19971004","W"
"26069","19971004","M"
"26070","19971007","M"
"26071","19971010","M"
"26072","19971008","W"
"26073","19971015","W"
"26074","19971005","W"
"26075","19971007","M"
"26076","19971008","M"
"26077","19971007","M"
"26078","19971011","W"
"26079","19971009","W"
"26080","19971008","W"
"26081","19971015","M"
"26082","19971013","M"
"26083","19971010","M"
"26084","19971017","M"
"26085","19971014","W"
"26086","19971010","M"
"26087","19971011","W"
"26088","19971016","M"
"26089","19971005","M"
"26090","19971015","M"
"26091","19971010","W"
"26092","19971006","W"
"26093","19971005","W"
"26094","19971011","M"
"26095","19971006","M"
"26096","19971008","M"
"26097","19971014","M"
"26098","19971017","W"
"26099","19971009","M"
"26100","19971011","M"
"26101","19971011","W"
"26102","19971008","M"
"26103","19971017","W"
"26104","19971012","M"
"26105","19971009","M"
"26106","19971014","M"
"26107","19971016","M"
"26108","19971011","M"
"26109","19971019","W"
"26110","19971007","W"
"26111","19971016","W"
"26112","19971019","M"
"26113","19971019","M"
